Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
1989-04-01,3.93764716959568,3.64116648231793,-0.177221065596612,-2.76851836282805,5.06924253262428,,,,,,,,,,,,,,,,,,,1989-04-01,2.58597308763816,1.56263012026915,0.407717242953848
1989-07-01,3.90016193819376,3.61941156226078,-0.190121145526602,-3.24025558350183,5.23430437042717,,,,,,,,,,,,,,,,,,,1989-07-01,2.598719080391,1.55767762542435,0.409153697185837
1989-10-01,3.76466413810557,3.52885492666081,-0.223281240067472,-3.96084310930462,5.91414634076579,,,,,,,,,,,,,,,,,,,1989-10-01,2.59144830441945,1.55319679727138,0.410476212998096
1990-01-01,3.87459468517187,3.61087892578986,-0.20604569889519,-4.30183187428145,6.52339868466032,,,,,,,,,,,,,,,,,,,1990-01-01,2.64270888529857,1.54795201844396,0.412678748329251
1990-04-01,3.70409300176843,3.47686550360641,-0.225099329398551,-4.9446411362818,8.06655344066485,,,,,,,,,,,,,,,,,,,1990-04-01,2.6399327803429,1.54367789222531,0.414675498120315
1990-07-01,3.56242479507365,3.35138894752781,-0.224966962739586,-5.84115574955166,7.39202670207357,,,,,,,,,,,,,,,,,,,1990-07-01,2.64883690923258,1.54020883469749,0.416163129876291
1990-10-01,3.42058915434724,3.21607237171904,-0.213881861666773,-6.80712888449506,6.42384472723561,,,,,,,,,,,,,,,,,,,1990-10-01,2.67466746673693,1.53757435738598,0.416929621681365
1991-01-01,3.17797308924421,3.00376528980099,-0.216570510175873,-7.90143068544495,4.55601970270588,,,,,,,,,,,,,,,,,,,1991-01-01,2.72110873555417,1.53614172759297,0.416383416077891
1991-04-01,3.21020339395071,3.06114604791704,-0.249185979489748,-8.59032602237227,3.64649985264701,,,,,,,,,,,,,,,,,,,1991-04-01,2.74694010503046,1.53435992415635,0.416273723029874
1991-07-01,3.11840693094271,2.97784232474343,-0.246841225383695,-8.76223854783848,3.51173504352904,,,,,,,,,,,,,,,,,,,1991-07-01,2.77391152716185,1.53313777842105,0.415848941827898
